year,artist,title,track_id
2016,ZAY HILFIGERRR,Juju On That Beat,1lItf5ZXJc1by9SbPeljFd
2016,MAROON 5,Dont Wanna Know,1nueTG77MzNkJTKQ0ZdGzT
2016,ERIC CHURCH,Kill A Word,0ipcmHor30Y8p6hCd8QUVq
2016,TRAIN,Play That Song,77hjM9bMmgfTGJXv14UFmi
2016,CHILDISH GAMBINO,Redbone,0wXuerDYiBnERgIpbb3JBR
2016,SHAKIRA,Chantaje,6mICuAdrwEjh6Y6lroV2Kg
2016,BRUNO MARS,Thats What I Like,0KKkJNfGyhkQ5aFogxQAPU
2016,BRITNEY SPEARS,Slumber Party,2i9q8CteBmpslOJeQdMGqA
2016,BLAKE SHELTON,A Guy With A Girl,5sjIhQzNljMVrDklI91ezp
2016,LITTLE MIX,Shout Out To My Ex,1pwo8l3Ko7idwaz4LVUEC4
2016,THE GAME,All Eyez,1oMu5b1F3GbswqbqzhwhTV
2016,LADY GAGA,Million Reasons,6T58K67J9Zk3AWUfATpoEy
2016,STARLEY,Call On Me,2L6orAlH8tBhiFTumIfMyF
2016,TRAVIS SCOTT,Goosebumps,6gBFPUFcJLzWGx4lenP6h2
2016,SUNDANCE HEAD,At Last,6FDqlXpko4R2CW2id2IK2T
2016,CLEAN BANDIT,Rockabye,5knuzwU65gJK7IF5yJsuaW
2016,JON PARDI,Dirt On My Boots,7f08qp3HROTkfrtNpiYGGo
2016,THE WEEKND,Die For You,2Ch7LmS7r2Gy2kc64wv3Bz
2016,ALESSIA CARA,How Far Ill Go,1ehPJRt49h6N0LoryqKZXq
2016,DWAYNE JOHNSON,Youre Welcome,6U4VqEHy4n5VeiH4pQPL24
2016,MARSHMELLO,Alone,3MEYFivt6bilQ9q9mFWZ4g
2016,THE WEEKND,Reminder,37F0uwRSrdzkBiuj0D5UHI
2016,THE WEEKND,Sidewalks,4h90qkbnW1Qq6pBhoPvwko
2016,THE WEEKND,Six Feet Under,4mU5iXHeLgbR94siF7p1sY
2016,POST MALONE,Congratulations,3a1lNhkSLSkpJE4MSHpDu9
2016,BOBBY HELMS,Jingle Bell Rock,3hBXvHLlTHvnbwrPbeoyAj
2016,J. COLE,Change,3pjUyVbFmM96tYhSaKJwTt
2016,J. COLE,Shes Mine Pt. 1,0HtOJj7Kl74s1Ngf3MWeif
2016,J. COLE,For Whom The Bell Tolls,3MWlVSkoLS1e66nlZ2tuWJ
2016,J. COLE,Ville Mentality,2z3joGXrdGL2iEjIKQTiN1
2016,J. COLE,4 Your Eyez Only,1vvnYpYEMVB4aq9I6tHIEB
2016,J. COLE,Shes Mine Pt. 2,0HtOJj7Kl74s1Ngf3MWeif
2016,J. COLE,Foldin Clothes,77IAeEz8LEchPN8UNjaTJ2
2016,ZAYN / TAYLOR SWIFT,I Dont Wanna Live Forever,55n9yjI6qqXh5F2mYvUc2y
2016,J. COLE,Deja Vu,6I6NX6tjGsxFAsIfGzY9lJ
2016,J. COLE,Immortal,6AGON2BGdPmPMJGiiNuuwl
2016,J. COLE,Neighbors,0utlOiJy2weVl9WTkcEWHy
2016,AULII CRAVALHO,How Far Ill Go,6mb6lVLNrcUgLnEN8QnDJd
2016,SUNDANCE HEAD,Darlin Dont Go,7lOkmIpzOEOufmOQbLlaHW
2016,STEVE AOKI,Just Hold On,508oFmt92FyICj6pZiWQwC
2016,J. COLE,False Prophets,0eneujAc4PxkdjP25Gsue1
2016,J. COLE,Everybody Dies,1wIQtB3UQ1TfjNMZZqO6eh
2016,THE WEEKND,Secrets,00NAQYOP4AmWR549nnYJZu
2016,THE WEEKND,Love To Lay,27BgDmciSjoxTG0almHTpZ
2016,THE WEEKND,Ordinary Life,15k2nBQJ0teDmPZHrOXL2N
2016,KEHLANI,Distraction,2wSQyp6VzUopSFBinRo1iD
2016,THE WEEKND,A Lonely Night,0ifooM33X1iBxVYyOkSbXW
2016,THE WEEKND,Attention,6pDVjCUA3B1vg9waKutAsv
2016,THE WEEKND,False Alarm,4oeaIftdpT3JuZLcCkKmVE
2016,THE WEEKND,Stargirl Interlude,4EDijkJdHBZZ0GwJ12iTAj
2016,OPETAIA FOAI,We Know The Way,6YH2r9NyEJTjlRmKOCvxgJ
2016,NOAH CYRUS,Make Me,2BrzlUj1u1CtvaJDGIKpsP
2016,NICKI MINAJ,Black Barbies,3y9cCbnBn0zjkJa2YkOj70
2016,THE WEEKND,True Colors,1oGdVdYjeQvojGKDddxLQQ
2016,THE WEEKND,All I Know,0NWqNXBJTpXbkI5rPWNy3p
2016,GNASH,Home,41YKDEHLYQXchcPmoXung7
2016,THE WEEKND,Rockin,36YCdzT57us0LhDmCYtrNE
2016,KEHLANI,CRZY,6Dwtha2FtZFoMEBh5GR2sq
2016,SOLANGE,Dont Touch My Hair,2TyCAfhwu5tRqFW8VnGMIL
2016,CL,Lifted,2DHWM8Bm4zuzuH7UOXscJw
2016,ARTISTS OF THEN,Forever Country,3WWVDPjihd1VITBLF10nha
2016,ONEREPUBLIC,Kids,5mQNY6pTeSDl2doFB7uLbE
2016,SOLANGE,Cranes In The Sky,48EjSdYh8wz2gBxxqzrsLe
2016,FLUME,Say It,5aOpzm8W8zysk4asB9hxJw
2016,LADY GAGA,Perfect Illusion,56ZrTFkANjeAMiS14njg4E
2016,TWENTY ONE PILOTS,Cancer,19W5OTEcQI3ZoRW1HERMyy
2016,LADY GAGA,A-YO,6rkAY9rk1NTFB94QxG3LJR
2016,MEEK MILL,The Difference,1gta5fLTR1VhUMwwGxP6vA
2016,MEEK MILL,Blessed Up,7lidCG4c4lX6hIRXt0MKVA
2016,MEEK MILL,Blue Notes,7Gs3otHnZDq514kFHf0nx7
2016,MEEK MILL,Froze,3klzr0269NpGoBpe9BUNXN
2016,MEEK MILL,Offended,40WxFAbt8UEK7jKLmIxRNY
2016,DRAKE,"Two Birds, One Stone",3m62bJJXGyQKdR9XyRocnl
2016,MEEK MILL,On The Regular,0bLwBXrMd3z96utPHeuQDK
2016,BRAD PAISLEY,Today,1IO13V09b01gLSbmZJZ9dM
2016,DUA LIPA,Blow Your Mind,7kJlTKjNZVT26iwiDUVhRm
2016,MACHINE GUN KELLY,Bad Things,1PSBzsahR2AKwLJgx8ehBj
2016,DRAKE,Summer Sixteen,17Q87zeXgsAi9iQQbMu9v0
2016,DAVID GUETTA,Bang My Head,53Y0kdCa1CZ9gRqEuknfwy
2016,LEE BRICE,That Dont Sound Like You,2l1fWY1albInvAG9t8WP2p
2016,KID INK,Promise,5IZc3KIVFhjzJ0L2kiXzUl
2016,CARRIE UNDERWOOD,Heartbeat,05BgC2247XGi8ySwBzOO0o
2016,JASON DERULO,Get Ugly,1dl3vuXJS9anUXE7XnNP75
2016,ROBIN SCHULZ,Sugar,5tf1VVWniHgryyumXyJM7w
2016,BRETT ELDREDGE,Drunk On Your Love,1jNNHFZmRGXZFHlil5uhei
2016,KEITH URBAN,Break On Me.,2wu2C3Tij2Prb7LIbutDqB
2016,COLE SWINDELL,You Should Be Here,63thx7OANplv4I4BQsanHk
2016,MAREN MORRIS,My Church,1LM5zQv5pBKPyO7rm7Uz6U
2016,ELLIE GOULDING,Something In The Way You Move,3ZCDG0nujwGfxrEmZlZoEt
2016,FUTURE,Fly Shit Only,1ANYHWUz5NqPu2EBALGK9Z
2016,FLORIDA GEORGIA LINE,Confession,6IFPfV8PNSYOmufzQ95hmm
2016,FETTY WAP,Jimmy Choo,7s49Um7G06hq2rulrHPsIy
2016,CHRIS BROWN,Back To Sleep,6dlpABcXrQKRU9G00i6Zba
2016,2 CHAINZ,Watch Out,22DKsoYFV5npPXmnPpXL7i
2016,ANDY GRAMMER,Good To Be Alive,3gHc5XTAywdFQUsHS6DD7G
2016,CHASE BRYANT,Little Bit Of You,4AumKAnMygP1baZGTZrRdp
2016,CHRIS STAPLETON,Nobody To Blame,4WRRCuJYRq7gUKiupxVH9W
2016,ADELE,All I Ask,1wMALZpuqAy7amQsFBWQ8m
2016,RASCAL FLATTS,I Like The Sound Of That,5S5rw0WLVCAux5B5bWCehK
2016,OLD DOMINION,Snapback,7I5fYc4qKJddht8Ozhqqdx
2016,TROYE SIVAN,Youth,1cOyWWUr3oXJIxY0AjJEx9
2016,BRYSON TILLER,Sorry Not Sorry,16bHRxM89ue0TiCKARYbRp
2016,LUKE NASTY,Might Be,7KLB6Jptw9wyQXkSLiO8qh
2016,DIERKS BENTLEY,Somewhere On A Beach,5CG9Ps5ynNjpKJHmwc95pa
2016,DJ SNAKE,Middle,0g5EKLgdKvNlln7TNqBByK
2016,TORI KELLY,Hollow,160hN2OsDXnmgExwtG7cvD
2016,GWEN STEFANI,Make Me Like You,2WIxwn8LZRI7knO1VbwdaE
2016,WIZ KHALIFA,Bake Sale,2okC0OWtgS86P2LC18IzHy
2016,EMPIRE OF THE SUN,Walking On A Dream,5r5cp9IpziiIsR6b93vcnQ
2016,BRAD PAISLEY,Country Nation,4yL5WpJZmoxAV4udhE55VY
2016,KEVIN GATES,Jam,2IAaBzOLUtr2hqcwOItFWJ
2016,CHASE RICE,Whisper,6EdSZmWCQJfO8T66x9VCID
2016,NELLY,Die A Happy Man,1mExCoXAGKI6abLGXoG7O3
2016,DUSTIN LYNCH,Mind Reader,2MNapHbu7QASoukvVVIxyr
2016,BELLY,Might Not,5e9aFSdnkQUrm5y8Dhw0qN
2016,TY DOLLA $IGN,Saved,5UPNBWFU2TEf9kauIITfBs
2016,ZENDAYA,Something New,1z15fhSgN6U2k4gqA1Zu4j
2016,2 CHAINZ,Gotta Lotta,1gpSrGUfU3F9TOzPlEyLxH
2016,KELLY CLARKSON,Piece By Piece,3KbFtYPyVP6C7BQVgH2cCf
2016,JONAS BLUE,Fast Car,2mCF8L0brIs88eH6Kf2h9p
2016,MIGOS,Look At My Dab,20n5AhSbetBMt6Xbrm4fa7
2016,FLO RIDA,Hello Friday,2UIRHeHi72VP5WBMAfkPe5
2016,ZAYN,Its You,6dtWKqqdveI3YvdYJQKWWn
2016,LADY GAGA,Til It Happens To You,0bCCGLHflR08UVA6oJJc8I
2016,FUTURE,Stick Talk,20fAoPjfYltmd3K3bO7gbt
2016,ERIC CHURCH,Mr. Misunderstood,79dlQxvdsCDApoM8XChkpy
2016,EMILY ANN ROBERTS,Burning House,4hgrcrkcaHtsdKU35RZyn6
2016,JORDAN SMITH,Mary Did You Know,0Mfbc7b4veAMEiWOffph5q
2016,JORDAN SMITH,God Only Knows,26BvbgWisvyequ09r52TDA
2016,JORDAN SMITH,Climb Every Mountain,6GtMaEfcLyzwfglzSlqzyX
2016,LINDSEY STIRLING,Hallelujah,1ekYzXIWgelL4Ai3pXMOfe
2016,CHRIS BROWN,Little More,4lvQiZUhHgG8Oldd8S97hd
2016,PANIC! AT THE DISCO,Victorious,6od5hFv9IT5JHc7NEF9HRv
2016,PANIC! AT THE DISCO,Death Of A Bachelor,1BECwm5qkaBwlbfo4kpYx8
2016,ILOVEMEMPHIS,Lean & Dabb,3anp5nvmUKwMBEIEL1sPHR
2016,CURREN$Y,Bottom Of The Bottle,4WC72P8F0CnYmqoPYQ7JDD
2016,DAVID BOWIE,Lazarus,3Vn9oCZbdI1EMO7jxdz2Rc
2016,DAVID BOWIE,Space Oddity,72Z17vmmeQKAg8bptWvpVG
2016,QUEEN,Under Pressure,11IzgLRXV7Cgek3tEgGgjw
2016,DAVID BOWIE,Blackstar,0Fao855T3klV3REFRFHRF3
2016,DRAKE,Faithful,2qLcJOLrh6Djda4uLbldSA
2016,SCHOOLBOY Q,That Part,2yJ9GVCLMmzBBfQAnfzlwr
2016,CHANCE THE RAPPER,Blessings,2VQc9orzwE6a5qFfy54P6e
2016,YO GOTTI,Law,7mhk9WyqZZzvTTCQKfh2iV
2016,YOUNG GREATNESS,Moolah,5htB2gxndGHrLb09x1Q3Vp
2016,ALAN WALKER,Faded,7gHs73wELdeycvS48JfIos
2016,DRAKE,Keep The Family Close,7sBwAWyXfiIgrYQ8BaJESH
2016,DRAKE,U With Me?,03L2AoiRbWhvt7BDMx1jUB
2016,KEITH URBAN,The Fighter,5OUSPcqhYTOzpbXzoEvKim
2016,JASON DERULO,If It Aint Love,5YHR8wBR5jXfGtP766NiAT
2016,DRAKE,Fire & Desire,4BhGTc3Cgay2U1QcTS7vQe
2016,DRAKE,Redemption,4cRBqWBjuccCowYVHFlXK6
2016,DRAKE,Weston Road Flows,4PA16FAl8LPmFmOhARawdV
2016,GHOST TOWN DJS,My Boo,4c0rkFPszqQTyC753tsCMU
2016,HANNAH HUSTON,Every Breath You Take,4hZu7IefxrjzuoGjhWmhOu
2016,ALISAN PORTER,Down The Road,3sS03NvxbrVgFNZgvnR26k
2016,DRAKE,With You,3aJkV6DUTSCqOwVwaBDG9B
2016,DRAKE,9,1C7KSXR2GVxknex6I4ANco
2016,DRAKE,Feel No Ways,3cjF2OFRmip8spwZYQRKxP
2016,BEYONCE,Formation,6g0Orsxv6glTJCt4cHsRsQ
2016,BEYONCE,All Night,7oAuqs6akGnPU3Tb00ZmyM
2016,BEYONCE,Freedom,7aBxcRw77817BrkdPChAGY
2016,BEYONCE,Daddy Lessons,71OvX5NNLrmz7rpq1ANTQn
2016,BEYONCE,Dont Hurt Yourself,78eouBKVRyhbSzJwChr6QM
2016,BEYONCE,Pray You Catch Me,7rLDARtJALM7QdiJDMXW7m
2016,BEYONCE,Sandcastles,2FNPJWVdGxYhWaotd6rULS
2016,BEYONCE,Love Drought,2RQAG0wQt35UzAPEyVJFWN
2016,PRINCE AND THE REVOLUTION,Purple Rain,54X78diSLoUDI3joC2bjMz
2016,PRINCE,When Doves Cry,51H2y6YrNNXcy3dfc3qSbA
2016,ZEDD,True Colors,71qR03VPn762lG8esdRmkR
2016,DRAKE,Views,7MjSipTto9QljYzZnloXOn
2016,IGGY AZALEA,Team,2bocAPQcUTLUXx8lAOTiK3
2016,JENNIFER LOPEZ,Aint Your Mama,2hgzdQdnfWwtdpZbhZlV72
2016,BLAKE SHELTON,Go Ahead And Break My Heart,6eJBihAzTWRxvvjJWuRQXM
2016,BEYONCE,6 Inch,0pxNyJJiL2zZZ5GgJ4JhsQ
2016,MIKE WILL MADE-IT,Nothing Is Promised,4MdQkwmoI9lrUfHGD7wOzy
2016,JACOB SARTORIUS,Sweatshirt,0B3LaidsxjnBTUlKgKQQe5
2016,ADAM WAKEFIELD,Lonesome Broken And Blue,1mx5Q2cmOzUUjEURXbJNOB
2016,YOUNG THUG,Digits,4cg1yakyRSIOjxKM2I7J1q
2016,A$AP FERG,New Level,11BIoKDpTJHX5mZt6p566h
2016,ZAYN,Like I Would,1zWMf9bVyhY5W3ZORbjNWt
2016,YOUNG THUG,With Them,0tISnxqgVmxqhVghsTi2Rr
2016,KANYE WEST,Waves,3nAq2hCr1oWsIU54tS98pL
2016,KANYE WEST,FML,30Zcjs7pgEkmJA1lEbGSWT
2016,KANYE WEST,Ultralight Beam,1eQBEelI2NCy7AUTerX0KS
2016,KANYE WEST,Real Friends,66Q3fAmSX5eHamgbKa9alP
2016,KANYE WEST,Feedback,49fT6owWuknekShh9utsjv
2016,ARIANA GRANDE,Be Alright,6f5TuB9WtbA1g49A4DcMQ4
2016,PRINCE,Little Red Corvette,6X4JeTWCuKEzKOEHXDtyBo
2016,PRINCE AND THE REVOLUTION,Kiss,62LJFaYihsdVrrkgUOJC05
2016,PRINCE AND THE REVOLUTION,Lets Go Crazy,0QeI79sp1vS8L3JgpEO7mD
2016,PRINCE,1999,2H7PHVdQ3mXqEHXcvclTB0
2016,PRINCE AND THE REVOLUTION,I Would Die 4 U,6fBwVe6udYdnRqwqo06if8
2016,PRINCE AND THE REVOLUTION,Raspberry Beret,5jSz894ljfWE0IcHBSM39i
2016,POST MALONE,Go Flex,5yuShbu70mtHXY0yLzCQLQ
2016,BEYONCE,Forward,2bOWJIYSbhwg2NMQq1QMYH
2016,ARIANA GRANDE,Let Me Love You,5AKlnLpP3WLwZseNbjquND
2017,KENDRICK LAMAR,Loyalty.,6SwRhMLwNqEi6alNPVG00n
2017,HALSEY,Now Or Never,7i2DJ88J7jQ8K7zqFX2fW8
2017,KYGO,It Aint Me,12GEpg2XOPyqk03JZEZnJs
2017,SZA,Love Galore,0q75NwOoFiARAVp4EXU4Bs
2017,LOGIC,1-800-273-8255,5tz69p7tJuGPeMGwNTxYuV
2017,DUSTIN LYNCH,Small Town Boy,2YMhrXQYKkm4kXLcXKKd5z
2017,ED SHEERAN,Castle On The Hill,6PCUP3dWmTjcTtXY02oFdT
2017,KANE BROWN,What Ifs,7zVCrzzEJU7u24sbJPXA5W
2017,YFN LUCCI,Everyday We Lit,4PzovBqgnSHKd8opsP7IVM
2017,P!NK,What About Us,0Qh38w01QRXK6KHIv0e3hb
2017,A BOOGIE WIT DA HOODIE,Drowning,1f5cbQtDrykjarZVrShaDI
2017,MARSHMELLO,Silence,7vGuf3Y35N4wmASOKLUVVU
2017,CHEAT CODES,No Promises,5lNuqFVMca4vPupY10cH0J
2017,PLAYBOI CARTI,Magnolia,1e1JKLEDKP7hEQzJfNAgPl
2017,FUTURE,Mask Off,0VgkVdmE4gld66l8iyGjgx
2017,CALVIN HARRIS feat PHARRELL WILLIAMS,Feels,5bcTCxgc7xVfSaMV3RuVke
2017,PORTUGAL. THE MAN,Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK
2017,ED SHEERAN,Shape Of You,7qiZfU4dY1lWllzX7mPBI3
2017,SAM HUNT,Body Like A Back Road,7mldq42yDuxiUNn08nvzHO
2017,DJ KHALED,Im The One,1jYiIOC5d6soxkJP81fxq2
2017,21 SAVAGE,Bank Account,2fQrGHiQOvpL9UgPvtYy6G
2017,LIAM PAYNE,Strip That Down,4Ro98RCK90oHqqSZUnTFq5
2017,NIALL HORAN,Slow Hands,2cOUlop2ZakjOKe4WinesN
2017,KHALID,Location,152lZdxL1OR0ZMW6KquMif
2017,LIL UZI VERT,XO TOUR Llif3,7GX5flRQZVHRAGd6B4TmDO
2017,THE CHAINSMOKERS,Something Just Like This,6RUKPb4LETWmmr3iAEQktW
2017,J BALVIN,Mi Gente,4ipnJyDU3Lq15qBAYNqlqK
2017,KESHA,Praying,0jdny0dhgjUwoIp5GkqEaA
2017,ZEDD,Stay,6uBhi9gBXWjanegOb2Phh0
2017,YO GOTTI,Rake It Up,4knL4iPxPOZjQzTUlELGSY
2017,DEMI LOVATO,Sorry Not Sorry,7gvd8xj4QgPqbQSsn5pV7d
2017,KENDRICK LAMAR,Humble.,7KXjTSCq5nL1LoYtL7XAwS
2017,BRETT YOUNG,In Case You Didnt Know,10M2Ex445zw585Ducldzkw
2017,MALUMA,Felices Los 4,1RouRzlg8OKFeqc6LvdxmB
2017,2 CHAINZ,Its A Vibe,6H0AwSQ20mo62jGlPGB8S6
2017,KENDRICK LAMAR,Love.,6PGoSes0D9eUDeeAafB2As
2017,MACKLEMORE,Glorious,0CokSRCu5hZgPxcZBaEzVE
2017,DYLAN SCOTT,My Girl,3izNaTiYdotdPL0Bs76JqO
2017,THOMAS RHETT,Unforgettable,30MM5jWpUmOxtTNd9Ey5LZ
2017,COLE SWINDELL,Flatliner,0WyFpxYlBCgH1gMXd26OOr
2017,SZA,The Weekend,6gU9OKjOE7ghfEd55oRO57
2017,WISIN,Escapate Conmigo,1KSqYYJFyfTecXFk9M0prc
2017,THE CHAINSMOKERS,Honest,6KjbNLbRjuoa8rEq5yNA6H
2017,BROTHERS OSBORNE,It Aint My Fault,08wJ1B9yu9sPeoRa5fbpr3
2017,KENNY CHESNEY,All The Pretty Girls,66pxmg3Jhjm09tHoWR1wVR
2017,DUA LIPA,New Rules,2ekn2ttSfGqwhhate0LSR0
2017,JASON ALDEAN,They Dont Know,3bzE57iNavJJxXL9GgBiOK
2017,SELENA GOMEZ,Bad Liar,2fZQIJew3nkNe99s2PKzul
2017,TEE GRIZZLEY,First Day Out,3muBQDekYAg7jm6hDu6R0Z
2017,CARLY PEARCE,Every Little Thing,2wxfu24GQpEZQrjDJm5Ac1
2017,MILEY CYRUS,Malibu,1UZOjK1BwmwWU14Erba9CZ
2017,LUKE COMBS,When It Rains It Pours,1mMLMZYXkMueg65jRRWG1l
2017,HAILEE STEINFELD,Most Girls,10GJQkjRJcZhGTLagFOC62
2017,KENDRICK LAMAR,DNA.,6HZILIRieu8S0iqY8kIKhj
2017,SELENA GOMEZ,Fetish,4lnAN2S1fcI0SjxEbksZVr
2017,KHALID,Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY
2017,OLD DOMINION,No Such Thing As A Broken Heart,0OlS52TmtK2gPaEtdmr7DN
2017,MIDLAND,Drinkin Problem,1vBpwxsLVwaR4evBIaFmqD
2017,TAY-K,The Race,3wGXyJGsCf1myH5MooQIqE
2017,GOLDLINK,Crew,15EPc80XuFrb2LmOzGjuRg
2017,JON PARDI,Heartache On The Dance Floor,0w3Q14i073jLoew1hgJkwD
2017,LOUIS TOMLINSON,Back To You,7F9vK8hNFMml4GtHsaXui6
2017,IMAGINE DRAGONS,Thunder,1zB4vmk8tFRmM9UULNzbLB
2017,TRAVIS SCOTT,Butterfly Effect,2cYqizR4lgvp4Qu6IQ3qGN
2017,JUSTIN MOORE,Somebody Else Will,3n2A6l4UayVe3GGKCvfQWV
2017,THOMAS RHETT,Craving You,2d48mamATjby7wgPjdrSOQ
2017,MEEK MILL,Whatever You Need,6yMxfx9wpiuhhdb8vHDVMu
2017,BILLY CURRINGTON,Do I Make You Wanna,3I7krC8kr0gFR7P6vInR1I
2017,BLACKBEAR,do re mi,3Q3myFA7q4Op95DOpHplaY
2017,LADY ANTEBELLUM,You Look Good,1dFLowBW25EaL2OC7eKEa2
2017,MIGOS,Slippery,6p8NuHm8uCGnn2Dtbtf7zE
2017,DAVID GUETTA,2U,762UXiwEHYY97VL45sAUPR
2017,KIP MOORE,More Girls Like You,73WWkaWkIRSP3MYGZ14aY4
2017,CHARLIE PUTH,Attention,5cF0dROlMOK5uNZtivgu50
2017,KODAK BLACK,Roll In Peace,40oKW22ZNNkEdZLJTScaQI
2017,KODAK BLACK,Patty Cake,0bXFIF7iL17TYLyx8JHziM
2017,GUCCI MANE,I Get The Bag,1XRgIKC5TPwo7nWGyKqgG0
2017,CHRIS BROWN,Questions,3ojTJaonfkL96iIWa47SU3
2017,RAE SREMMURD,Perplexing Pegasus,1ung2kajpw24AaHjBtPY3j
2017,CHRIS LANE,For Her,19yTqpHTUrw7mOcRDvXYzn
2017,CAMILA CABELLO,Havana,1rfofaqEpACxVEHIZBJe6W
2017,2 CHAINZ,4 AM,1nX9KhK3Fff27SnrIor2Yb
2017,YOUNGBOY NEVER BROKE AGAIN,Untouchable,4MofYf0f4ijlVV6elUW5S3
2017,CHRIS BROWN,Privacy,5kyd6oKvKmj6mWCaAaHoN4
2017,MAJOR LAZER,Know No Better,7C5atbXdv6nTkjlEKp4jLX
2017,MAREN MORRIS,I Could Use A Love Song,09iyGiljLWRYXdRazFkdtJ
2017,LUIS FONSI,Despacito,6rPO02ozF3bM7NnOV4h6s2
2017,DJ KHALED,Wild Thoughts,45XhKYRRkyeqoW3teSOkCM
2017,CARDI B,Bodak Yellow,6KBYefIoo7KydImq1uUQlL
2017,FRENCH MONTANA,Unforgettable,3B54sVLJ402zGa6Xm4YGNe
2017,IMAGINE DRAGONS,Believer,0pqnGHJpmpxLKifKRmU6WP
2017,YOUNG THUG,Relationship,25oOaleife6E2MIKmFkPvg
2017,THE REVIVALISTS,Wish I Knew You,2EWpa5XnAuSn0sIkSSIhYk
2017,JACQUEES,B.E.D.,1B6TmCvKjC4dopBohVW51x
2017,TAYLOR SWIFT,Look What You Made Me Do,1P17dC1amhFzptugyAO7Il
2017,MILEY CYRUS,Younger Now,2fGxYYMQbVqgIdaqfz2OwA
2017,RICEGUM,Its Every Night Sis,15Uxmx6D6hW0gY5kc7bpqU
2017,KODAK BLACK,Transportin,1WIZiOuNO3woKfdlSK2gNn
2017,SHAWN MENDES,Theres Nothing Holdin Me Back,7JJmb5XwzOO8jgpou264Ml
2017,SOFIA CARSON,Chillin Like A Villain,1rM0CnyUiiw6A9CHJRXjZA
2017,NICKY JAM,El Amante,3umS4y3uQDkqekNjVpiRUs
2017,FIFTH HARMONY,Down,0XQHz5C8PknyrEhyrKxVKa
2017,CAMILA CABELLO,OMG,4xBjsLUSjcx2h7PcRikpQp
2017,CHINA ANNE McCLAIN,Whats My Name,53xAT6jud1w0NqlBjSW4VB
2017,FUTURE,You Da Baddest,4AFgK4wP1iD5i8BYaLr9Vf
2017,JULIA MICHAELS,Issues,7vu0JkJh0ldukEYbTVcqd0
2017,WIZ KHALIFA,Something New,6u8hSdYZxbK5EczDPRIXXf
2017,CHRIS JANSON,Fix A Drink,0s6OWiWGuiCcm1Muzch5A8
2017,PLAYBOI CARTI,Wokeuplikethis*,59J5nzL1KniFHnU120dQzt
2017,TAYLOR SWIFT,...Ready For It?,2yLa0QULdQr0qAIvVwN6B5
2017,HAILEE STEINFELD,Let Me Go,5Gu0PDLN4YJeW75PpBSg9p
2017,G-EAZY,No Limit,2DQ1ITjI0YoLFzuADN1ZBW
2017,BHAD BHABIE,These Heaux,6SUxrwVN19Kmd9JfIbjJUj
2017,LIL UZI VERT,444+222,1QgTBfRN5m81a5K01qens6
2017,KATY PERRY,Swish Swish,3OtMnyUaiipcAT23A8liyi
2017,METRO BOOMIN,No Complaints,156LzfvMNKuXuiot4uzhGD
2017,CHRIS BROWN feat YO GOTTI,Pills And Automobiles,5gx2E5aIXMRBellPZW1up5
2017,LUKE BRYAN,Light It Up,5w3NgfV8v1nNZFLUBlGHIL
2017,LIL UZI VERT,The Way Life Goes,2eAZfqOm4EnOF9VvN50Tyc
2017,XXXTENTACION,Fuck Love,7AQim7LbvFVZJE3O8TYgf2
2017,LIL UZI VERT,Sauce It Up,1uL78kFWxhz3umTMWJu8n5
2017,MAROON 5,What Lovers Do,2j5hsQvApottzvTn4pFJWF
2017,JUSTIN BIEBER + BLOODPOP,Friends,7iNIg7XDEaYECfWD5dJ9Va
2017,XXXTENTACION,Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96
2017,LANCO,Greatest Love Story,2yQZwi1P8AkkxxFhQ8rMEK
2017,LIL PUMP,Gucci Gang,43ZyHQITOjhciSUUNPVRHc
2017,KANE BROWN,Found You,4iLeL1aYGcQBsYcWIhXIUO
2017,XXXTENTACION,Everybody Dies In Their Nightmares,3GVkPk8mqxz0itaAriG1L7
2017,SAM SMITH,Too Good At Goodbyes,3VlbOrM6nYPprVvzBZllE5
2017,KELLY CLARKSON,Love So Soft,16QN8cBubEq706vNtPpOME
2017,BLAKE SHELTON,Ill Name The Dogs,609qKv3KPAbdtp0LQH2buA
2017,HALSEY,Bad At Love,7y9iMe8SOB6z3NoHE2OfXl
2017,ZAYN,Dusk Till Dawn,1j4kHkkpqZRBwE0A4CN4Yv
2017,XXXTENTACION,Revenge,5TXDeTFVRVY7Cvt0Dw4vWW
2017,LIL UZI VERT,Neon Guts,1MJErNPIQUoEMu4YUUmecm
2017,LIL UZI VERT,Two,0uxSUdBrJy9Un0EYoBowng
2017,LIL UZI VERT,X,7GX5flRQZVHRAGd6B4TmDO
2017,LIL UZI VERT,For Real,3tcoEYOZUHKB3RKNByIN13
2017,LIL UZI VERT,UnFazed,5O8x1YlmLQopQHErxtDfi9
2017,LIL UZI VERT,No Sleep Leak,0QV16pno66L6K3fn4W13b7
2017,XXXTENTACION,Depression & Obsession,2H3wWrnO758y0fPH7Ilerg
2017,LIL UZI VERT,Dark Queen,2ZdCrBA52bb4pIG3tOOZiQ
2017,XXXTENTACION,Save Me,2UwbhMie1EAYuTZ0QXeMwl
2017,XXXTENTACION,Carry On,2yZax79pOrYuyIFVW2cZY2
