danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,success
0.722,0.868,11.0,-5.34,0.0,0.16,0.135,0.0,0.101,0.671,87.011,audio_features,5FTrzXtDMz3adIbLmVShk4,spotify:track:5FTrzXtDMz3adIbLmVShk4,https://api.spotify.com/v1/tracks/5FTrzXtDMz3adIbLmVShk4,https://api.spotify.com/v1/audio-analysis/5FTrzXtDMz3adIbLmVShk4,164335.0,4.0,1.0
0.263,0.0432,8.0,-23.822,0.0,0.0513,0.994,0.0497,0.105,0.0714,78.256,audio_features,6yxcpci3CVg3ln9LKwHi6M,spotify:track:6yxcpci3CVg3ln9LKwHi6M,https://api.spotify.com/v1/tracks/6yxcpci3CVg3ln9LKwHi6M,https://api.spotify.com/v1/audio-analysis/6yxcpci3CVg3ln9LKwHi6M,184627.0,1.0,1.0
0.518,0.122,1.0,-19.384,1.0,0.123,0.993,0.886,0.0845,0.28,78.52,audio_features,1UhL4zeh3MiusWBJaVL1d1,spotify:track:1UhL4zeh3MiusWBJaVL1d1,https://api.spotify.com/v1/tracks/1UhL4zeh3MiusWBJaVL1d1,https://api.spotify.com/v1/audio-analysis/1UhL4zeh3MiusWBJaVL1d1,175333.0,4.0,1.0
0.628,0.698,6.0,-5.608,0.0,0.105,0.0472,0.00143,0.0907,0.732,89.976,audio_features,3S4px9f4lceWdKf0gWciFu,spotify:track:3S4px9f4lceWdKf0gWciFu,https://api.spotify.com/v1/tracks/3S4px9f4lceWdKf0gWciFu,https://api.spotify.com/v1/audio-analysis/3S4px9f4lceWdKf0gWciFu,211667.0,4.0,1.0
0.281,0.0231,5.0,-27.108,1.0,0.0497,0.865,0.000189,0.456,0.0636,126.222,audio_features,6217qbWD3L82eoSxKa6SwQ,spotify:track:6217qbWD3L82eoSxKa6SwQ,https://api.spotify.com/v1/tracks/6217qbWD3L82eoSxKa6SwQ,https://api.spotify.com/v1/audio-analysis/6217qbWD3L82eoSxKa6SwQ,132427.0,5.0,1.0
0.889,0.496,4.0,-6.365,0.0,0.0905,0.259,0.0,0.252,0.544,86.003,audio_features,2IRZnDFmlqMuOrYOLnZZyc,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,180522.0,4.0,1.0
0.826,0.612,1.0,-3.891,1.0,0.0982,0.00681,0.0,0.0889,0.756,120.057,audio_features,6vc2Jq2vaGu8z326kSrw92,spotify:track:6vc2Jq2vaGu8z326kSrw92,https://api.spotify.com/v1/tracks/6vc2Jq2vaGu8z326kSrw92,https://api.spotify.com/v1/audio-analysis/6vc2Jq2vaGu8z326kSrw92,187133.0,4.0,1.0
0.75,0.458,1.0,-9.092,1.0,0.0803,0.226,3.25e-05,0.137,0.536,83.61,audio_features,6XsT5UGfpaFeHQf5LRIy4W,spotify:track:6XsT5UGfpaFeHQf5LRIy4W,https://api.spotify.com/v1/tracks/6XsT5UGfpaFeHQf5LRIy4W,https://api.spotify.com/v1/audio-analysis/6XsT5UGfpaFeHQf5LRIy4W,301133.0,4.0,1.0
0.658,0.901,7.0,-2.814,1.0,0.0357,0.0478,0.0,0.12,0.708,93.979,audio_features,6RyaV7owmVU6fzEPE17sF1,spotify:track:6RyaV7owmVU6fzEPE17sF1,https://api.spotify.com/v1/tracks/6RyaV7owmVU6fzEPE17sF1,https://api.spotify.com/v1/audio-analysis/6RyaV7owmVU6fzEPE17sF1,210520.0,4.0,1.0
0.646,0.0828,10.0,-16.205,1.0,0.0435,0.838,1.2e-05,0.0934,0.293,108.826,audio_features,42H6GeQfrBkT3vTUTdpB1M,spotify:track:42H6GeQfrBkT3vTUTdpB1M,https://api.spotify.com/v1/tracks/42H6GeQfrBkT3vTUTdpB1M,https://api.spotify.com/v1/audio-analysis/42H6GeQfrBkT3vTUTdpB1M,154000.0,4.0,1.0
0.702,0.775,1.0,-3.462,1.0,0.248,0.324,0.0,0.114,0.784,178.199,audio_features,7cWh3ScxjhvasLI0CBRoZk,spotify:track:7cWh3ScxjhvasLI0CBRoZk,https://api.spotify.com/v1/tracks/7cWh3ScxjhvasLI0CBRoZk,https://api.spotify.com/v1/audio-analysis/7cWh3ScxjhvasLI0CBRoZk,151054.0,4.0,1.0
0.812,0.541,11.0,-8.912,1.0,0.042,0.268,0.0,0.071,0.77,149.987,audio_features,07stbgVp3PNKRk12IQ0ZCh,spotify:track:07stbgVp3PNKRk12IQ0ZCh,https://api.spotify.com/v1/tracks/07stbgVp3PNKRk12IQ0ZCh,https://api.spotify.com/v1/audio-analysis/07stbgVp3PNKRk12IQ0ZCh,132227.0,4.0,1.0
0.609,0.37,0.0,-13.933,1.0,0.0712,0.664,0.086,0.328,0.352,119.806,audio_features,6jT3etAOkvMUw0zsEw5QnR,spotify:track:6jT3etAOkvMUw0zsEw5QnR,https://api.spotify.com/v1/tracks/6jT3etAOkvMUw0zsEw5QnR,https://api.spotify.com/v1/audio-analysis/6jT3etAOkvMUw0zsEw5QnR,208000.0,4.0,1.0
0.224,0.162,4.0,-20.193,0.0,0.0381,0.856,0.533,0.132,0.57,185.096,audio_features,0na5bZC22YjefdPICdPuW7,spotify:track:0na5bZC22YjefdPICdPuW7,https://api.spotify.com/v1/tracks/0na5bZC22YjefdPICdPuW7,https://api.spotify.com/v1/audio-analysis/0na5bZC22YjefdPICdPuW7,65667.0,3.0,1.0
0.554,0.8,8.0,-3.936,1.0,0.0395,0.119,0.0,0.629,0.463,115.056,audio_features,4GUj9MfPPkjpZskxb45uiX,spotify:track:4GUj9MfPPkjpZskxb45uiX,https://api.spotify.com/v1/tracks/4GUj9MfPPkjpZskxb45uiX,https://api.spotify.com/v1/audio-analysis/4GUj9MfPPkjpZskxb45uiX,160120.0,4.0,1.0
0.669,0.574,4.0,-6.442,0.0,0.0286,0.0175,0.00294,0.146,0.273,120.013,audio_features,4jvjzW7Hm0yK4LvvE0Paz9,spotify:track:4jvjzW7Hm0yK4LvvE0Paz9,https://api.spotify.com/v1/tracks/4jvjzW7Hm0yK4LvvE0Paz9,https://api.spotify.com/v1/audio-analysis/4jvjzW7Hm0yK4LvvE0Paz9,196400.0,4.0,1.0
0.785,0.702,7.0,-4.517,1.0,0.0464,0.643,0.0,0.175,0.569,116.021,audio_features,3JTtZUOiZljuWbNiasfHB6,spotify:track:3JTtZUOiZljuWbNiasfHB6,https://api.spotify.com/v1/tracks/3JTtZUOiZljuWbNiasfHB6,https://api.spotify.com/v1/audio-analysis/3JTtZUOiZljuWbNiasfHB6,167640.0,4.0,1.0
0.729,0.799,11.0,-7.378,0.0,0.0779,0.0588,0.00218,0.0948,0.532,115.04,audio_features,1UjyF6okUHhnVxaLV8ojsA,spotify:track:1UjyF6okUHhnVxaLV8ojsA,https://api.spotify.com/v1/tracks/1UjyF6okUHhnVxaLV8ojsA,https://api.spotify.com/v1/audio-analysis/1UjyF6okUHhnVxaLV8ojsA,253520.0,4.0,1.0
0.171,0.196,4.0,-23.347,0.0,0.0404,0.99,0.922,0.189,0.264,83.507,audio_features,7jW8g2dGtv4LI7BlWC9CA3,spotify:track:7jW8g2dGtv4LI7BlWC9CA3,https://api.spotify.com/v1/tracks/7jW8g2dGtv4LI7BlWC9CA3,https://api.spotify.com/v1/audio-analysis/7jW8g2dGtv4LI7BlWC9CA3,163893.0,3.0,1.0
0.86,0.62,1.0,-6.465,1.0,0.375,0.00335,0.0,0.133,0.479,159.98,audio_features,0kSnpKOS1bUguBGe2z661G,spotify:track:0kSnpKOS1bUguBGe2z661G,https://api.spotify.com/v1/tracks/0kSnpKOS1bUguBGe2z661G,https://api.spotify.com/v1/audio-analysis/0kSnpKOS1bUguBGe2z661G,194586.0,4.0,1.0
0.695,0.253,2.0,-15.884,1.0,0.0461,0.685,0.14,0.105,0.264,120.033,audio_features,6vJ6FR4WtlKSxe8lmh3F1C,spotify:track:6vJ6FR4WtlKSxe8lmh3F1C,https://api.spotify.com/v1/tracks/6vJ6FR4WtlKSxe8lmh3F1C,https://api.spotify.com/v1/audio-analysis/6vJ6FR4WtlKSxe8lmh3F1C,130926.0,4.0,1.0
0.762,0.705,6.0,-5.195,0.0,0.165,0.0906,0.0,0.17,0.264,122.955,audio_features,500l6Cwe40hkPqS7Sf7ufY,spotify:track:500l6Cwe40hkPqS7Sf7ufY,https://api.spotify.com/v1/tracks/500l6Cwe40hkPqS7Sf7ufY,https://api.spotify.com/v1/audio-analysis/500l6Cwe40hkPqS7Sf7ufY,142893.0,4.0,1.0
0.804,0.528,1.0,-3.231,1.0,0.378,0.125,0.0,0.41,0.321,138.005,audio_features,1bRO28yzxgO3y3UmNR29TZ,spotify:track:1bRO28yzxgO3y3UmNR29TZ,https://api.spotify.com/v1/tracks/1bRO28yzxgO3y3UmNR29TZ,https://api.spotify.com/v1/audio-analysis/1bRO28yzxgO3y3UmNR29TZ,184440.0,4.0,1.0
0.511,0.596,0.0,-6.56,1.0,0.224,0.53,0.0,0.0798,0.554,158.063,audio_features,6fTdcGsjxlAD9PSkoPaLMX,spotify:track:6fTdcGsjxlAD9PSkoPaLMX,https://api.spotify.com/v1/tracks/6fTdcGsjxlAD9PSkoPaLMX,https://api.spotify.com/v1/audio-analysis/6fTdcGsjxlAD9PSkoPaLMX,226014.0,4.0,1.0
0.921,0.635,1.0,-4.904,1.0,0.416,0.0218,0.0,0.0946,0.549,130.028,audio_features,2rMAtCaTj16NptyVfEIeAC,spotify:track:2rMAtCaTj16NptyVfEIeAC,https://api.spotify.com/v1/tracks/2rMAtCaTj16NptyVfEIeAC,https://api.spotify.com/v1/audio-analysis/2rMAtCaTj16NptyVfEIeAC,192540.0,4.0,1.0
0.81,0.462,1.0,-5.245,1.0,0.0498,0.00749,0.0,0.052,0.241,100.019,audio_features,01sApbVbtNG0WpMQKieOwm,spotify:track:01sApbVbtNG0WpMQKieOwm,https://api.spotify.com/v1/tracks/01sApbVbtNG0WpMQKieOwm,https://api.spotify.com/v1/audio-analysis/01sApbVbtNG0WpMQKieOwm,180738.0,4.0,1.0
0.389,0.322,2.0,-8.933,1.0,0.0355,0.613,0.000534,0.093,0.453,86.929,audio_features,2CPLGREl5ahzA2WPBMkpxh,spotify:track:2CPLGREl5ahzA2WPBMkpxh,https://api.spotify.com/v1/tracks/2CPLGREl5ahzA2WPBMkpxh,https://api.spotify.com/v1/audio-analysis/2CPLGREl5ahzA2WPBMkpxh,271200.0,4.0,1.0
0.531,0.544,0.0,-8.615,0.0,0.462,0.308,1.89e-06,0.0835,0.398,131.921,audio_features,3ZLyt2ndLFBh148XRYjYYZ,spotify:track:3ZLyt2ndLFBh148XRYjYYZ,https://api.spotify.com/v1/tracks/3ZLyt2ndLFBh148XRYjYYZ,https://api.spotify.com/v1/audio-analysis/3ZLyt2ndLFBh148XRYjYYZ,203794.0,4.0,1.0
0.916,0.756,0.0,-7.653,1.0,0.188,0.0942,0.0,0.23,0.756,115.69,audio_features,7KVPsVMOK3NL7subwJ0dZj,spotify:track:7KVPsVMOK3NL7subwJ0dZj,https://api.spotify.com/v1/tracks/7KVPsVMOK3NL7subwJ0dZj,https://api.spotify.com/v1/audio-analysis/7KVPsVMOK3NL7subwJ0dZj,151539.0,4.0,1.0
0.457,0.899,10.0,-2.591,0.0,0.132,0.0019,0.0,0.831,0.298,147.268,audio_features,6JyuJFedEvPmdWQW0PkbGJ,spotify:track:6JyuJFedEvPmdWQW0PkbGJ,https://api.spotify.com/v1/tracks/6JyuJFedEvPmdWQW0PkbGJ,https://api.spotify.com/v1/audio-analysis/6JyuJFedEvPmdWQW0PkbGJ,215510.0,4.0,1.0
0.529,0.89,0.0,-6.104,0.0,0.0388,0.0185,0.00112,0.341,0.875,96.731,audio_features,0oTGa77jJ1H5joTG5SvxFj,spotify:track:0oTGa77jJ1H5joTG5SvxFj,https://api.spotify.com/v1/tracks/0oTGa77jJ1H5joTG5SvxFj,https://api.spotify.com/v1/audio-analysis/0oTGa77jJ1H5joTG5SvxFj,176067.0,4.0,1.0
0.161,0.303,1.0,-34.848,1.0,0.0546,0.000431,0.985,0.116,0.0347,108.887,audio_features,0QVCR392GEny97xkcBsON6,spotify:track:0QVCR392GEny97xkcBsON6,https://api.spotify.com/v1/tracks/0QVCR392GEny97xkcBsON6,https://api.spotify.com/v1/audio-analysis/0QVCR392GEny97xkcBsON6,68531.0,4.0,1.0
0.733,0.708,6.0,-4.957,1.0,0.0937,0.0325,0.000327,0.324,0.694,93.021,audio_features,43NqTeL8pgBxKHPMiJKUP5,spotify:track:43NqTeL8pgBxKHPMiJKUP5,https://api.spotify.com/v1/tracks/43NqTeL8pgBxKHPMiJKUP5,https://api.spotify.com/v1/audio-analysis/43NqTeL8pgBxKHPMiJKUP5,186427.0,4.0,1.0
0.936,0.704,5.0,-5.47,0.0,0.457,0.0632,0.0,0.104,0.566,130.022,audio_features,1ttPzkTSpQUFcEGx8bjerL,spotify:track:1ttPzkTSpQUFcEGx8bjerL,https://api.spotify.com/v1/tracks/1ttPzkTSpQUFcEGx8bjerL,https://api.spotify.com/v1/audio-analysis/1ttPzkTSpQUFcEGx8bjerL,214376.0,4.0,1.0
0.641,0.68,0.0,-7.64,1.0,0.23,0.482,0.0,0.101,0.574,146.116,audio_features,1IZwCzAmaFmmdJj0cmhaax,spotify:track:1IZwCzAmaFmmdJj0cmhaax,https://api.spotify.com/v1/tracks/1IZwCzAmaFmmdJj0cmhaax,https://api.spotify.com/v1/audio-analysis/1IZwCzAmaFmmdJj0cmhaax,185467.0,4.0,1.0
0.776,0.413,6.0,-7.438,0.0,0.0952,0.00415,2.68e-05,0.0724,0.287,100.003,audio_features,2aSC2xhRxOLiiZZVjhbylH,spotify:track:2aSC2xhRxOLiiZZVjhbylH,https://api.spotify.com/v1/tracks/2aSC2xhRxOLiiZZVjhbylH,https://api.spotify.com/v1/audio-analysis/2aSC2xhRxOLiiZZVjhbylH,227880.0,4.0,1.0
0.849,0.362,2.0,-8.585,1.0,0.41,0.519,1.62e-05,0.233,0.419,81.143,audio_features,3UJS9aEUbtYO8kMl1IK1r3,spotify:track:3UJS9aEUbtYO8kMl1IK1r3,https://api.spotify.com/v1/tracks/3UJS9aEUbtYO8kMl1IK1r3,https://api.spotify.com/v1/audio-analysis/3UJS9aEUbtYO8kMl1IK1r3,237157.0,4.0,1.0
0.713,0.62,0.0,-4.513,1.0,0.0422,0.171,1.16e-06,0.118,0.206,130.09,audio_features,4paAidoE8VAemwU4jgCc6l,spotify:track:4paAidoE8VAemwU4jgCc6l,https://api.spotify.com/v1/tracks/4paAidoE8VAemwU4jgCc6l,https://api.spotify.com/v1/audio-analysis/4paAidoE8VAemwU4jgCc6l,211785.0,4.0,1.0
0.367,0.222,2.0,-14.398,1.0,0.0359,0.809,0.912,0.398,0.637,148.097,audio_features,7i73fDiExYes2LDk5kAizR,spotify:track:7i73fDiExYes2LDk5kAizR,https://api.spotify.com/v1/tracks/7i73fDiExYes2LDk5kAizR,https://api.spotify.com/v1/audio-analysis/7i73fDiExYes2LDk5kAizR,104000.0,3.0,1.0
0.801,0.705,10.0,-1.756,0.0,0.206,0.0198,0.0,0.2,0.358,86.984,audio_features,4Oi9e9Ajh72JUhQqI87kGc,spotify:track:4Oi9e9Ajh72JUhQqI87kGc,https://api.spotify.com/v1/tracks/4Oi9e9Ajh72JUhQqI87kGc,https://api.spotify.com/v1/audio-analysis/4Oi9e9Ajh72JUhQqI87kGc,189133.0,4.0,1.0
0.594,0.416,2.0,-10.474,1.0,0.325,0.136,0.0,0.174,0.405,139.935,audio_features,5GHb5qmXRlQcqc3bLBh3XK,spotify:track:5GHb5qmXRlQcqc3bLBh3XK,https://api.spotify.com/v1/tracks/5GHb5qmXRlQcqc3bLBh3XK,https://api.spotify.com/v1/audio-analysis/5GHb5qmXRlQcqc3bLBh3XK,343347.0,4.0,1.0
0.748,0.733,11.0,-4.421,0.0,0.072,0.0062,0.0,0.329,0.291,93.019,audio_features,3ESSGgWzRf1xvP7G5hHMhB,spotify:track:3ESSGgWzRf1xvP7G5hHMhB,https://api.spotify.com/v1/tracks/3ESSGgWzRf1xvP7G5hHMhB,https://api.spotify.com/v1/audio-analysis/3ESSGgWzRf1xvP7G5hHMhB,312240.0,4.0,1.0
0.674,0.646,5.0,-5.876,1.0,0.027,0.486,8.37e-05,0.262,0.613,148.1,audio_features,1qHRFZE8qykNXYZadzmi1m,spotify:track:1qHRFZE8qykNXYZadzmi1m,https://api.spotify.com/v1/tracks/1qHRFZE8qykNXYZadzmi1m,https://api.spotify.com/v1/audio-analysis/1qHRFZE8qykNXYZadzmi1m,209320.0,4.0,1.0
0.518,0.809,1.0,-6.362,1.0,0.566,0.389,0.0,0.275,0.261,146.216,audio_features,4txn9qnwK3ILQqv5oq2mO3,spotify:track:4txn9qnwK3ILQqv5oq2mO3,https://api.spotify.com/v1/tracks/4txn9qnwK3ILQqv5oq2mO3,https://api.spotify.com/v1/audio-analysis/4txn9qnwK3ILQqv5oq2mO3,264213.0,4.0,1.0
0.703,0.798,10.0,-6.55,1.0,0.0869,0.678,1.28e-06,0.255,0.795,95.059,audio_features,7LQBAt3hUL3H61AgL3DXMI,spotify:track:7LQBAt3hUL3H61AgL3DXMI,https://api.spotify.com/v1/tracks/7LQBAt3hUL3H61AgL3DXMI,https://api.spotify.com/v1/audio-analysis/7LQBAt3hUL3H61AgL3DXMI,261881.0,3.0,1.0
0.248,0.746,11.0,-3.786,0.0,0.0385,0.0386,0.0,0.148,0.224,144.523,audio_features,7w6KQeccCFqZZ6VKwECwXD,spotify:track:7w6KQeccCFqZZ6VKwECwXD,https://api.spotify.com/v1/tracks/7w6KQeccCFqZZ6VKwECwXD,https://api.spotify.com/v1/audio-analysis/7w6KQeccCFqZZ6VKwECwXD,220138.0,4.0,1.0
0.677,0.776,5.0,-5.933,1.0,0.0386,0.42,0.000689,0.0954,0.642,121.834,audio_features,2p07VcUwRZ5sru3mJ0JogS,spotify:track:2p07VcUwRZ5sru3mJ0JogS,https://api.spotify.com/v1/tracks/2p07VcUwRZ5sru3mJ0JogS,https://api.spotify.com/v1/audio-analysis/2p07VcUwRZ5sru3mJ0JogS,192800.0,4.0,1.0
0.723,0.691,1.0,-6.784,0.0,0.219,0.279,0.0,0.0363,0.512,138.038,audio_features,5i2bkKprKcLgcYb07g7I5u,spotify:track:5i2bkKprKcLgcYb07g7I5u,https://api.spotify.com/v1/tracks/5i2bkKprKcLgcYb07g7I5u,https://api.spotify.com/v1/audio-analysis/5i2bkKprKcLgcYb07g7I5u,298200.0,5.0,1.0
0.305,0.226,7.0,-20.339,1.0,0.0458,0.979,0.912,0.14,0.318,144.282,audio_features,58moCgr6UYfPytdCZhdsiS,spotify:track:58moCgr6UYfPytdCZhdsiS,https://api.spotify.com/v1/tracks/58moCgr6UYfPytdCZhdsiS,https://api.spotify.com/v1/audio-analysis/58moCgr6UYfPytdCZhdsiS,167453.0,4.0,1.0
0.701,0.485,11.0,-10.305,0.0,0.364,0.367,6.31e-05,0.0852,0.496,78.863,audio_features,1vvnYpYEMVB4aq9I6tHIEB,spotify:track:1vvnYpYEMVB4aq9I6tHIEB,https://api.spotify.com/v1/tracks/1vvnYpYEMVB4aq9I6tHIEB,https://api.spotify.com/v1/audio-analysis/1vvnYpYEMVB4aq9I6tHIEB,530253.0,4.0,1.0
0.831,0.452,5.0,-5.111,0.0,0.047,0.0803,0.0,0.359,0.534,93.04,audio_features,3XkPFZsNoBqD2q7YOcFcKY,spotify:track:3XkPFZsNoBqD2q7YOcFcKY,https://api.spotify.com/v1/tracks/3XkPFZsNoBqD2q7YOcFcKY,https://api.spotify.com/v1/audio-analysis/3XkPFZsNoBqD2q7YOcFcKY,180053.0,4.0,1.0
0.759,0.605,7.0,-7.737,1.0,0.0433,0.156,0.0,0.694,0.64,121.049,audio_features,0mjAU3yKR1QnXnHtjGJqTM,spotify:track:0mjAU3yKR1QnXnHtjGJqTM,https://api.spotify.com/v1/tracks/0mjAU3yKR1QnXnHtjGJqTM,https://api.spotify.com/v1/audio-analysis/0mjAU3yKR1QnXnHtjGJqTM,158900.0,4.0,1.0
0.57,0.798,9.0,-4.92,1.0,0.0323,0.102,0.000128,0.178,0.671,103.303,audio_features,57i3M29DWoo7RDk0Tf0LZG,spotify:track:57i3M29DWoo7RDk0Tf0LZG,https://api.spotify.com/v1/tracks/57i3M29DWoo7RDk0Tf0LZG,https://api.spotify.com/v1/audio-analysis/57i3M29DWoo7RDk0Tf0LZG,171333.0,4.0,1.0
0.355,0.0424,5.0,-26.686,0.0,0.0436,0.869,0.00383,0.127,0.355,51.929,audio_features,7ocvRwntTluQq6PXQjjx5p,spotify:track:7ocvRwntTluQq6PXQjjx5p,https://api.spotify.com/v1/tracks/7ocvRwntTluQq6PXQjjx5p,https://api.spotify.com/v1/audio-analysis/7ocvRwntTluQq6PXQjjx5p,90120.0,4.0,1.0
0.595,0.689,6.0,-6.107,0.0,0.148,0.254,5.44e-06,0.129,0.213,168.112,audio_features,03f7xZmt2wHCIDJBFPK8G4,spotify:track:03f7xZmt2wHCIDJBFPK8G4,https://api.spotify.com/v1/tracks/03f7xZmt2wHCIDJBFPK8G4,https://api.spotify.com/v1/audio-analysis/03f7xZmt2wHCIDJBFPK8G4,209427.0,4.0,1.0
0.448,0.576,7.0,-5.568,0.0,0.053,0.0778,0.117,0.126,0.101,174.039,audio_features,3Zr4ARt0R9K8kQ8EqfUmZt,spotify:track:3Zr4ARt0R9K8kQ8EqfUmZt,https://api.spotify.com/v1/tracks/3Zr4ARt0R9K8kQ8EqfUmZt,https://api.spotify.com/v1/audio-analysis/3Zr4ARt0R9K8kQ8EqfUmZt,252296.0,3.0,1.0
0.545,0.927,1.0,-4.736,1.0,0.0706,0.0128,2.33e-06,0.367,0.682,124.061,audio_features,0n3sHHfdOq6Awix3JPe3xl,spotify:track:0n3sHHfdOq6Awix3JPe3xl,https://api.spotify.com/v1/tracks/0n3sHHfdOq6Awix3JPe3xl,https://api.spotify.com/v1/audio-analysis/0n3sHHfdOq6Awix3JPe3xl,248400.0,4.0,1.0
0.667,0.381,3.0,-7.494,1.0,0.0294,0.455,0.0,0.116,0.199,135.975,audio_features,23hDnIFoFlVTDA6y8YrJoR,spotify:track:23hDnIFoFlVTDA6y8YrJoR,https://api.spotify.com/v1/tracks/23hDnIFoFlVTDA6y8YrJoR,https://api.spotify.com/v1/audio-analysis/23hDnIFoFlVTDA6y8YrJoR,273893.0,4.0,1.0
0.742,0.542,11.0,-9.802,0.0,0.449,0.135,0.0,0.116,0.571,141.052,audio_features,7absBydFPWOevc81uVmFRv,spotify:track:7absBydFPWOevc81uVmFRv,https://api.spotify.com/v1/tracks/7absBydFPWOevc81uVmFRv,https://api.spotify.com/v1/audio-analysis/7absBydFPWOevc81uVmFRv,190640.0,4.0,1.0
0.82,0.809,4.0,-6.759,0.0,0.251,0.443,0.00175,0.0613,0.737,83.011,audio_features,7gKgd0P3dAAePiSQQBqrlf,spotify:track:7gKgd0P3dAAePiSQQBqrlf,https://api.spotify.com/v1/tracks/7gKgd0P3dAAePiSQQBqrlf,https://api.spotify.com/v1/audio-analysis/7gKgd0P3dAAePiSQQBqrlf,231240.0,4.0,1.0
0.436,0.12,11.0,-14.303,0.0,0.0431,0.987,0.000663,0.0891,0.188,86.453,audio_features,3GdhWfEvvyKmIJJYaSWado,spotify:track:3GdhWfEvvyKmIJJYaSWado,https://api.spotify.com/v1/tracks/3GdhWfEvvyKmIJJYaSWado,https://api.spotify.com/v1/audio-analysis/3GdhWfEvvyKmIJJYaSWado,150040.0,4.0,1.0
0.511,0.52,1.0,-6.115,0.0,0.0294,0.599,0.0,0.113,0.484,96.032,audio_features,5GeuuM7GNqv8kifk6jY3Nx,spotify:track:5GeuuM7GNqv8kifk6jY3Nx,https://api.spotify.com/v1/tracks/5GeuuM7GNqv8kifk6jY3Nx,https://api.spotify.com/v1/audio-analysis/5GeuuM7GNqv8kifk6jY3Nx,215452.0,4.0,1.0
0.575,0.478,8.0,-5.517,1.0,0.0314,0.0208,1.11e-05,0.144,0.297,125.968,audio_features,6F84CqAnWGg6CZiWFNDuQ9,spotify:track:6F84CqAnWGg6CZiWFNDuQ9,https://api.spotify.com/v1/tracks/6F84CqAnWGg6CZiWFNDuQ9,https://api.spotify.com/v1/audio-analysis/6F84CqAnWGg6CZiWFNDuQ9,249813.0,4.0,1.0
0.452,0.247,4.0,-20.411,0.0,0.0352,0.929,0.807,0.212,0.623,100.181,audio_features,6YbyZEwY8NCjjcMz0D0n2O,spotify:track:6YbyZEwY8NCjjcMz0D0n2O,https://api.spotify.com/v1/tracks/6YbyZEwY8NCjjcMz0D0n2O,https://api.spotify.com/v1/audio-analysis/6YbyZEwY8NCjjcMz0D0n2O,142000.0,4.0,1.0
0.586,0.732,8.0,-6.171,1.0,0.0279,0.176,0.0,0.148,0.582,150.109,audio_features,79LAFAkR1ATb4iIQvZuCL0,spotify:track:79LAFAkR1ATb4iIQvZuCL0,https://api.spotify.com/v1/tracks/79LAFAkR1ATb4iIQvZuCL0,https://api.spotify.com/v1/audio-analysis/79LAFAkR1ATb4iIQvZuCL0,221801.0,4.0,1.0
0.594,0.39,9.0,-9.174,1.0,0.0396,0.517,0.0,0.118,0.34,85.366,audio_features,5susfx6SX1tebTCLSxe74K,spotify:track:5susfx6SX1tebTCLSxe74K,https://api.spotify.com/v1/tracks/5susfx6SX1tebTCLSxe74K,https://api.spotify.com/v1/audio-analysis/5susfx6SX1tebTCLSxe74K,199483.0,4.0,1.0
0.765,0.616,2.0,-6.353,1.0,0.0604,0.438,5.77e-06,0.205,0.785,109.366,audio_features,4hbr7rqp1hJDqSB5pgh3Jl,spotify:track:4hbr7rqp1hJDqSB5pgh3Jl,https://api.spotify.com/v1/tracks/4hbr7rqp1hJDqSB5pgh3Jl,https://api.spotify.com/v1/audio-analysis/4hbr7rqp1hJDqSB5pgh3Jl,158762.0,4.0,1.0
0.67,0.737,9.0,-6.794,1.0,0.0434,0.223,0.0,0.325,0.754,92.983,audio_features,6aNwDe5YH5YUPlpHkku52w,spotify:track:6aNwDe5YH5YUPlpHkku52w,https://api.spotify.com/v1/tracks/6aNwDe5YH5YUPlpHkku52w,https://api.spotify.com/v1/audio-analysis/6aNwDe5YH5YUPlpHkku52w,182400.0,4.0,1.0
0.466,0.672,4.0,-5.926,1.0,0.036,0.737,0.0,0.0858,0.334,89.081,audio_features,7dnDBbHKyJNFXoeVwO8KBY,spotify:track:7dnDBbHKyJNFXoeVwO8KBY,https://api.spotify.com/v1/tracks/7dnDBbHKyJNFXoeVwO8KBY,https://api.spotify.com/v1/audio-analysis/7dnDBbHKyJNFXoeVwO8KBY,198520.0,4.0,1.0
0.564,0.717,10.0,-6.403,0.0,0.397,0.097,0.0,0.493,0.423,117.489,audio_features,2AYTGaclgKXACh13nJRVcV,spotify:track:2AYTGaclgKXACh13nJRVcV,https://api.spotify.com/v1/tracks/2AYTGaclgKXACh13nJRVcV,https://api.spotify.com/v1/audio-analysis/2AYTGaclgKXACh13nJRVcV,284831.0,5.0,1.0
0.693,0.516,8.0,-6.446,1.0,0.0413,0.297,0.000127,0.0604,0.494,94.02,audio_features,10aWGOqSDBqvNzJ9NeKDbK,spotify:track:10aWGOqSDBqvNzJ9NeKDbK,https://api.spotify.com/v1/tracks/10aWGOqSDBqvNzJ9NeKDbK,https://api.spotify.com/v1/audio-analysis/10aWGOqSDBqvNzJ9NeKDbK,220853.0,4.0,1.0
